fixed,fixed-strong,fixed-one_weak,strong-fixed,strong-strong,strong-one_weak,one_weak-fixed,one_weak-strong,one_weak-one_weak
58.58986401334483,0,0,57.808898059244406,0,0,0,0,0
57.55457245877604,57.79723972799542,57.577485094299014,57.98033063251801,58.222997901737386,58.00324326804098,0,0,0
61.855475047877086,61.331907206377394,59.42007341420858,61.854288083190276,61.330720241690585,59.41888644952177,62.60062749863139,62.0770596571317,60.165225864962885
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
61.891759728483436,61.49552494432207,62.95382298317436,61.150205266371394,60.75397048221002,62.21226852106231,58.97193638842228,58.575701604260914,60.033999643113205
64.12468107445156,63.260805448688885,0,62.01848341032907,61.154607784566394,0,62.01848341032907,61.154607784566394,0
61.66630028225837,62.69872356014756,62.69872356014756,60.32043828702925,61.35286156491844,61.35286156491844,59.522358741144664,60.55478201903386,60.55478201903386
0,0,0,0,0,0,0,0,0
62.35506721574691,62.12293790622698,60.28821507036339,62.412406912521185,62.18027760300126,60.34555476713767,61.62318988499871,61.39106057547879,59.55633773961519
59.50669274098125,0,58.37224537011364,60.11412227411454,0,58.979674903246924,60.11412227411454,0,58.979674903246924
59.58652940755361,59.17026732364339,0,57.3488649848661,56.93260290095587,0,59.62114159649772,59.204879512587496,0
61.883963264859105,59.96728618053985,0,59.41637652417265,57.499699439853394,0,59.81070873304755,57.8940316487283,0
0,0,0,0,0,0,0,0,0
59.05096970507129,61.618437698394054,60.47838862490866,0,0,0,59.60704028221304,62.17450827553581,61.034459202050414
0,0,0,0,0,0,0,0,0
57.475325625112745,56.606502726506896,56.68228689972782,54.689979194489176,53.82115629588333,53.89694046910425,54.689979194489176,53.82115629588333,53.89694046910425
57.355315539505845,57.24652758091327,0,58.744667867382965,58.63587990879039,0,57.319976898919954,57.21118894032738,0
57.84227751302624,0,57.64831167193193,0,0,0,57.77417186392655,0,57.58020602283223
63.4337650603461,61.473495551267646,0,0,0,0,0,0,0
60.39078218798256,60.00181089995355,58.18877041837453,60.71847355809642,60.32950227006741,58.51646178848839,58.319150898189875,57.93017961016086,56.11713912858185
